ProductId,ASIN,URL,ShortURL,ProductName,SalesRank,ProductImage,ProductImageSet,Brand,Manufactor,EAN,PZN,Description,DescriptionCN,Price,PriceCurrency,Shipping,Title,TitleCN,ShopName,ShopId,Category,Weight,ItemDimensions,PackageDimensions,LastProductChange,DeliveryTime,Keywords,Source,Translated
4005226116999    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/odenwaelder-jersey-schlafsack-%E2%80%9Eanni%E2%80%9C-leo-1342-135.html,,Odenwälder Jersey-Schlafsack Anni mit Leopardenmuster,,http://image.windeln.de/windeln-media/b5/3b/f5/e4/55c2590ce4b09205e4f53bb5.1000x1000.jpg,,Odenwälder,Odenwälder,4005226116999 ,,"Odenwälder Jersey-Schlafsack Anni mit LeopardenmusterEin leichter und unwattierter Schlafsack aus kuschligem Baumwolljersey in bekannter Odenwälder-Qualität, mit dem ihr Kind für wärmere Nächt...",,42.95,EUR,0,Odenwälder Jersey-Schlafsack Anni mit Leopardenmuster,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4005226117040    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/odenwaelder-jersey-schlafsack-%E2%80%9Eanni%E2%80%9C-leo-1342-135.html,,Odenwälder Jersey-Schlafsack Anni mit Leopardenmuster,,http://image.windeln.de/windeln-media/b6/3b/f5/e4/55c2590ce4b09205e4f53bb6.1000x1000.jpg,,Odenwälder,Odenwälder,4005226117040 ,,"Odenwälder Jersey-Schlafsack Anni mit LeopardenmusterEin leichter und unwattierter Schlafsack aus kuschligem Baumwolljersey in bekannter Odenwälder-Qualität, mit dem ihr Kind für wärmere Nächt...",,53.95,EUR,0,Odenwälder Jersey-Schlafsack Anni mit Leopardenmuster,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4005226117071    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/odenwaelder-jersey-schlafsack-%E2%80%9Eanni%E2%80%9C-leo-1342-135.html,,Odenwälder Jersey-Schlafsack Anni mit Leopardenmuster,,http://image.windeln.de/windeln-media/b7/3b/f5/e4/55c2590ce4b09205e4f53bb7.1000x1000.jpg,,Odenwälder,Odenwälder,4005226117071 ,,"Odenwälder Jersey-Schlafsack Anni mit LeopardenmusterEin leichter und unwattierter Schlafsack aus kuschligem Baumwolljersey in bekannter Odenwälder-Qualität, mit dem ihr Kind für wärmere Nächt...",,42.95,EUR,0,Odenwälder Jersey-Schlafsack Anni mit Leopardenmuster,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4055982238091    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/esprit-set-mixed-045eebn001.html,,Esprit Set aus T-Shirt und Shorts Surfer Boy,,http://image.windeln.de/windeln-media/b7/ff/f3/e4/55c25844e4b09205e4f3ffb7.1000x1000.jpg,,Esprit,Esprit,4055982238091 ,,Esprit Set aus T-Shirt und Shorts Surfer BoySo kann der Sommer kommen! Dieses schöne Set von Esprit ist ideal für warme Frühlings- und Sommertage. Das T-Shirt mit dem coolen Surferbus-Print is...,,25.99,EUR,0,Esprit Set aus T-Shirt und Shorts Surfer Boy,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4050399646927    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/sanetta-strampler-221090.html,,Sanetta Nicki-Strampler Star gestreift,,http://image.windeln.de/windeln-media/79/f3/f4/e4/55c258dbe4b09205e4f4f379.1000x1000.jpg,,Sanetta,Sanetta,4050399646927 ,,Sanetta Frottee-Strampler StarNiedlicher Strampler aus weichem Frottee für Ihr Baby. Er fühlt sich angenehm sanft auf der Haut an. Mit praktischem Reißverschluss und Druckknopf am Halsausschni...,,29.88,EUR,0,Sanetta Nicki-Strampler Star gestreift,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4004758677053    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/falke-babystrumpfhose-family-light-grey.html,,FALKE Babystrumpfhose Family light grey,,http://image.windeln.de/windeln-media/53/e9/f4/e4/55c258d6e4b09205e4f4e953.1000x1000.jpg,,FALKE,FALKE,4004758677053 ,,FALKE Babystrumpfhose Family light grey. Die FALKE Family ist eine beliebte unifarbene Babystrumpfhose aus weicher hautsympathischer Baumwolle.. Der besonders hohe Baumwollanteil zeichnet sich...,,12.78,EUR,3.95,FALKE Babystrumpfhose Family light grey,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4004758677084    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/falke-babystrumpfhose-family-light-grey.html,,FALKE Babystrumpfhose Family light grey,,http://image.windeln.de/windeln-media/53/e9/f4/e4/55c258d6e4b09205e4f4e953.1000x1000.jpg,,FALKE,FALKE,4004758677084 ,,FALKE Babystrumpfhose Family light grey. Die FALKE Family ist eine beliebte unifarbene Babystrumpfhose aus weicher hautsympathischer Baumwolle.. Der besonders hohe Baumwollanteil zeichnet sich...,,13,EUR,3.95,FALKE Babystrumpfhose Family light grey,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4044632345401    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/hessnatur-soft-bustier-33092.html,,hessnatur Soft-Bustier,,http://image.windeln.de/windeln-media/ee/d8/d8/06/562a031de4b0333706d8d8ee.1000x1000.jpg,,hessnatur,hessnatur,4044632345401 ,,hessnatur Soft-Bustier Dieser supersofte Bustier in schöner Wickel-Optik ist in der Stillzeit einfach unverzichtbar! Er ist im Vergleich zu einem normalen BH kaum spürbar und deshalb wunderbar...,,24.95,EUR,0,hessnatur Soft-Bustier,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4044632345418    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/hessnatur-soft-bustier-33092.html,,hessnatur Soft-Bustier,,http://image.windeln.de/windeln-media/ee/d8/d8/06/562a031de4b0333706d8d8ee.1000x1000.jpg,,hessnatur,hessnatur,4044632345418 ,,hessnatur Soft-Bustier Dieser supersofte Bustier in schöner Wickel-Optik ist in der Stillzeit einfach unverzichtbar! Er ist im Vergleich zu einem normalen BH kaum spürbar und deshalb wunderbar...,,24.95,EUR,0,hessnatur Soft-Bustier,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4044632345425    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/hessnatur-soft-bustier-33092.html,,hessnatur Soft-Bustier,,http://image.windeln.de/windeln-media/ee/d8/d8/06/562a031de4b0333706d8d8ee.1000x1000.jpg,,hessnatur,hessnatur,4044632345425 ,,hessnatur Soft-Bustier Dieser supersofte Bustier in schöner Wickel-Optik ist in der Stillzeit einfach unverzichtbar! Er ist im Vergleich zu einem normalen BH kaum spürbar und deshalb wunderbar...,,24.95,EUR,0,hessnatur Soft-Bustier,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4044632345432    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/hessnatur-soft-bustier-33092.html,,hessnatur Soft-Bustier,,http://image.windeln.de/windeln-media/ee/d8/d8/06/562a031de4b0333706d8d8ee.1000x1000.jpg,,hessnatur,hessnatur,4044632345432 ,,hessnatur Soft-Bustier Dieser supersofte Bustier in schöner Wickel-Optik ist in der Stillzeit einfach unverzichtbar! Er ist im Vergleich zu einem normalen BH kaum spürbar und deshalb wunderbar...,,24.95,EUR,0,hessnatur Soft-Bustier,,Windeln,1024,,,,,,,,Manual - Li,FALSE
5712672000947    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/minymo-langarmshirt-grandad-basic-41-3741.html,,minymo Langarmshirt Grandad Basic,,http://image.windeln.de/windeln-media/1a/c3/f5/e4/55c2596be4b09205e4f5c31a.1000x1000.jpg,,minymo,minymo,5712672000947 ,,minymo Langarmshirt Grandad Basic Dieses schöne Langarmshirt von minymo ist ein bequemes und vielseitig kombinierbares Basic für jeden Tag! Der weiche und hautsympathische Jersey verleiht ein ...,,14.28,EUR,3.95,minymo Langarmshirt Grandad Basic,,Windeln,1024,,,,,,,,Manual - Li,FALSE
5712672091938    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/minymo-langarmshirt-grandad-basic-41-3741.html,,minymo Langarmshirt Grandad Basic,,http://image.windeln.de/windeln-media/cf/16/16/4d/584809f3e4b0f7324d1616cf.1000x1000.jpg,,minymo,minymo,5712672091938 ,,minymo Langarmshirt Grandad Basic Dieses schöne Langarmshirt von minymo ist ein bequemes und vielseitig kombinierbares Basic für jeden Tag! Der weiche und hautsympathische Jersey verleiht ein ...,,14.88,EUR,3.95,minymo Langarmshirt Grandad Basic,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4044632340932    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/hessnatur-hose-32911.html,,hessnatur Strampelhose aus Schurwolle mit Seide,,http://image.windeln.de/windeln-media/8c/d8/d8/06/562a031ce4b0333706d8d88c.1000x1000.jpg,,hessnatur,hessnatur,4044632340932 ,,hessnatur Strampelhose aus Schurwolle mit SeideIn dieser bequemen Strampelhose fühlen sich Babys rundum wohl. Die hochwertige Naturfasermischung aus Bio-Schurwolle und Seide ist angenehm hautb...,,24.95,EUR,0,hessnatur Strampelhose aus Schurwolle mit Seide,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4044632340949    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/hessnatur-hose-32911.html,,hessnatur Strampelhose aus Schurwolle mit Seide,,http://image.windeln.de/windeln-media/8c/d8/d8/06/562a031ce4b0333706d8d88c.1000x1000.jpg,,hessnatur,hessnatur,4044632340949 ,,hessnatur Strampelhose aus Schurwolle mit SeideIn dieser bequemen Strampelhose fühlen sich Babys rundum wohl. Die hochwertige Naturfasermischung aus Bio-Schurwolle und Seide ist angenehm hautb...,,24.95,EUR,0,hessnatur Strampelhose aus Schurwolle mit Seide,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4044632340956    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/hessnatur-hose-32911.html,,hessnatur Strampelhose aus Schurwolle mit Seide,,http://image.windeln.de/windeln-media/8c/d8/d8/06/562a031ce4b0333706d8d88c.1000x1000.jpg,,hessnatur,hessnatur,4044632340956 ,,hessnatur Strampelhose aus Schurwolle mit SeideIn dieser bequemen Strampelhose fühlen sich Babys rundum wohl. Die hochwertige Naturfasermischung aus Bio-Schurwolle und Seide ist angenehm hautb...,,24.95,EUR,0,hessnatur Strampelhose aus Schurwolle mit Seide,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4260298648094    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/anna-und-paul-krabbelschuh-ahoi-1176.html,,Anna und Paul Krabbelschuh Ahoi,,http://image.windeln.de/windeln-media/89/29/f4/e4/55c2585ee4b09205e4f42989.1000x1000.jpg,,Anna und Paul,Anna und Paul,4260298648094 ,,"Anna &amp; Paul Krabbelschuh Ahoi. 	Mit diesen hübschen Schühchen von Anna und Paul werden die ersten Schritte Ihres Kinders besonders angenehm und gesund begleitet. Die elas­tischen Krabbel- ...",,37.98,EUR,0,Anna und Paul Krabbelschuh Ahoi,,Windeln,1024,,,,,,,,Manual - Li,FALSE
4260298648100    ,,http://prf.hn/click/camref:1100lIK2/creativeref:20/destination:http://www.windeln.de/anna-und-paul-krabbelschuh-ahoi-1176.html,,Anna und Paul Krabbelschuh Ahoi,,http://image.windeln.de/windeln-media/89/29/f4/e4/55c2585ee4b09205e4f42989.1000x1000.jpg,,Anna und Paul,Anna und Paul,4260298648100 ,,"Anna &amp; Paul Krabbelschuh Ahoi. 	Mit diesen hübschen Schühchen von Anna und Paul werden die ersten Schritte Ihres Kinders besonders angenehm und gesund begleitet. Die elas­tischen Krabbel- ...",,37.98,EUR,0,Anna und Paul Krabbelschuh Ahoi,,Windeln,1024,,,,,,,,Manual - Li,FALSE
